date,hour,dayofweek,is_weekend,day_type,month,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2021-12-03,5,4,False,Weekday,12,1.0,267.03,0.0,11.14,71.53,5.84,1.12,1.28,0.2
2021-12-03,6,4,False,Weekday,12,1.0,263.69,0.0,11.82,77.96,6.32,0.97,1.13,0.15
2021-12-03,7,4,False,Weekday,12,1.0,263.69,0.0,15.59,73.67,7.63,1.17,1.39,0.21
2021-12-03,8,4,False,Weekday,12,1.0,270.37,0.01,23.65,56.51,9.3,1.68,2.0,0.29
2021-12-03,9,4,False,Weekday,12,1.0,277.04,0.05,28.79,44.35,10.37,2.12,2.55,0.33
2021-12-03,10,4,False,Weekday,12,1.0,290.39,0.35,35.64,31.11,12.28,2.99,3.64,0.4
2021-12-03,11,4,False,Weekday,12,2.0,307.08,1.76,43.87,16.45,14.54,4.17,5.07,0.48
2021-12-03,12,4,False,Weekday,12,2.0,320.43,5.53,47.3,6.79,15.74,5.03,6.06,0.59
2021-12-03,13,4,False,Weekday,12,1.0,317.1,11.62,39.07,9.12,14.07,4.84,5.91,0.7
2021-12-03,14,4,False,Weekday,12,1.0,317.1,13.86,38.73,5.14,13.59,4.86,5.98,0.76
2021-12-03,15,4,False,Weekday,12,2.0,323.77,17.21,41.13,1.79,14.54,5.36,6.56,0.78
2021-12-03,16,4,False,Weekday,12,2.0,357.15,35.32,42.16,0.11,15.5,7.57,9.0,0.87
2021-12-03,17,4,False,Weekday,12,2.0,417.23,72.42,41.47,0.0,16.93,11.75,13.54,1.11
2021-12-03,18,4,False,Weekday,12,2.0,473.98,111.76,38.39,0.0,19.31,15.97,17.89,1.44
2021-12-03,19,4,False,Weekday,12,4.0,594.14,171.66,37.7,0.0,30.28,25.02,27.35,2.5
2021-12-03,20,4,False,Weekday,12,4.0,801.09,264.64,43.18,0.0,55.79,42.67,45.23,4.81
2021-12-03,21,4,False,Weekday,12,5.0,1054.76,371.93,55.52,0.0,93.46,67.28,69.47,7.92
2021-12-03,22,4,False,Weekday,12,5.0,1361.85,479.22,77.46,0.0,148.77,95.96,97.72,11.78
2021-12-03,23,4,False,Weekday,12,5.0,1535.42,529.29,100.08,0.0,188.83,115.89,117.47,14.31
2021-12-04,0,5,True,Weekend,12,5.0,1428.6,486.37,106.93,0.0,179.29,111.44,112.87,12.67
2021-12-04,1,5,True,Weekend,12,5.0,1041.41,336.17,85.68,0.0,120.16,78.98,80.32,7.09
2021-12-04,2,5,True,Weekend,12,5.0,854.49,271.8,74.03,0.0,90.6,62.96,64.24,4.62
2021-12-04,3,5,True,Weekend,12,4.0,727.65,221.73,61.01,0.0,58.65,49.46,50.63,2.47
2021-12-04,4,5,True,Weekend,12,2.0,453.95,89.41,43.18,0.0,17.88,19.58,20.27,0.15
2021-12-04,5,5,True,Weekend,12,1.0,317.1,21.68,35.99,0.02,7.45,5.63,6.06,0.13
2021-12-04,6,5,True,Weekend,12,1.0,277.04,3.3,31.19,2.73,5.13,2.21,2.5,0.19
2021-12-04,7,5,True,Weekend,12,1.0,270.37,0.35,21.93,18.24,4.95,1.67,1.91,0.21
2021-12-04,8,5,True,Weekend,12,1.0,253.68,0.05,19.19,37.19,4.77,1.65,1.89,0.27
2021-12-04,9,5,True,Weekend,12,1.0,243.66,0.08,14.57,50.78,4.35,1.4,1.65,0.31
2021-12-04,10,5,True,Weekend,12,1.0,243.66,0.66,9.94,59.37,3.87,1.1,1.43,0.39
2021-12-04,11,5,True,Weekend,12,1.0,247.0,0.95,8.05,62.23,3.73,1.03,1.64,0.47
2021-12-04,12,5,True,Weekend,12,1.0,247.0,0.96,6.68,62.94,3.37,1.02,1.96,0.51
2021-12-04,13,5,True,Weekend,12,1.0,247.0,0.82,5.91,63.66,2.89,0.93,1.99,0.51
2021-12-04,14,5,True,Weekend,12,1.0,247.0,0.72,6.77,61.51,3.07,0.91,1.91,0.53
2021-12-04,15,5,True,Weekend,12,1.0,250.34,0.39,7.88,58.65,3.25,0.87,1.74,0.57
2021-12-04,16,5,True,Weekend,12,1.0,250.34,0.04,8.74,56.51,3.19,0.82,1.55,0.6
2021-12-04,17,5,True,Weekend,12,1.0,253.68,0.01,9.68,55.07,3.13,0.84,1.52,0.64
2021-12-04,18,5,True,Weekend,12,1.0,253.68,0.01,10.62,53.64,3.22,0.92,1.65,0.68
2021-12-04,19,5,True,Weekend,12,1.0,253.68,0.01,10.54,55.07,3.34,0.99,1.66,0.64
2021-12-04,20,5,True,Weekend,12,1.0,253.68,0.0,8.91,58.65,3.1,0.88,1.33,0.53
2021-12-04,21,5,True,Weekend,12,1.0,250.34,0.0,6.85,61.51,2.56,0.63,0.88,0.42
2021-12-04,22,5,True,Weekend,12,1.0,253.68,0.0,5.57,62.94,2.15,0.5,0.64,0.34
2021-12-04,23,5,True,Weekend,12,1.0,250.34,0.0,4.88,63.66,1.94,0.5,0.61,0.3
2021-12-05,0,6,True,Weekend,12,1.0,250.34,0.0,4.03,63.66,1.68,0.5,0.6,0.25
2021-12-05,1,6,True,Weekend,12,1.0,247.0,0.0,3.73,63.66,1.73,0.5,0.59,0.22
2021-12-05,2,6,True,Weekend,12,1.0,247.0,0.0,3.68,63.66,1.88,0.5,0.58,0.19
2021-12-05,3,6,True,Weekend,12,1.0,247.0,0.0,3.73,61.51,2.09,0.5,0.58,0.17
2021-12-05,4,6,True,Weekend,12,1.0,247.0,0.0,3.56,59.37,2.06,0.5,0.59,0.18
2021-12-05,5,6,True,Weekend,12,1.0,250.34,0.0,3.3,60.8,1.83,0.5,0.6,0.22
2021-12-05,6,6,True,Weekend,12,1.0,253.68,0.0,3.56,60.08,1.76,0.5,0.61,0.24
2021-12-05,7,6,True,Weekend,12,1.0,257.02,0.0,5.06,57.22,2.12,0.5,0.62,0.26
2021-12-05,8,6,True,Weekend,12,1.0,260.35,0.0,6.94,55.79,2.53,0.5,0.64,0.27
2021-12-05,9,6,True,Weekend,12,1.0,260.35,0.01,7.88,56.51,2.8,0.5,0.67,0.26
2021-12-05,10,6,True,Weekend,12,1.0,260.35,0.09,8.31,57.22,3.04,0.58,0.83,0.27
2021-12-05,11,6,True,Weekend,12,1.0,260.35,0.3,8.4,57.22,3.19,0.7,1.04,0.28
2021-12-05,12,6,True,Weekend,12,1.0,260.35,0.57,8.4,55.07,3.22,0.8,1.21,0.29
2021-12-05,13,6,True,Weekend,12,1.0,263.69,0.87,8.83,49.35,3.34,0.93,1.47,0.3
2021-12-05,14,6,True,Weekend,12,1.0,273.7,1.02,10.8,41.13,3.76,1.18,1.86,0.32
2021-12-05,15,6,True,Weekend,12,1.0,283.72,0.72,12.68,33.62,3.87,1.4,2.23,0.32
2021-12-05,16,6,True,Weekend,12,1.0,287.06,0.11,12.51,31.83,3.28,1.47,2.44,0.29
2021-12-05,17,6,True,Weekend,12,1.0,283.72,0.05,12.17,33.62,3.04,1.53,2.65,0.29
2021-12-05,18,6,True,Weekend,12,1.0,280.38,0.05,13.19,33.97,3.22,1.76,3.1,0.32
2021-12-05,19,6,True,Weekend,12,1.0,280.38,0.06,14.39,33.26,3.67,2.08,3.66,0.34
2021-12-05,20,6,True,Weekend,12,1.0,287.06,0.08,15.77,29.68,4.17,2.4,4.31,0.36
2021-12-05,21,6,True,Weekend,12,1.0,290.39,0.1,16.11,27.54,4.29,2.53,4.6,0.35
2021-12-05,22,6,True,Weekend,12,1.0,293.73,0.12,16.62,25.39,4.35,2.58,4.59,0.37
2021-12-05,23,6,True,Weekend,12,1.0,297.07,0.13,16.79,23.6,4.11,2.57,4.46,0.39
2021-12-06,0,0,False,Weekday,12,1.0,293.73,0.06,14.74,25.39,3.43,2.51,4.45,0.33
2021-12-06,1,0,False,Weekday,12,1.0,297.07,0.11,16.79,23.96,3.76,2.83,4.89,0.28
2021-12-06,2,0,False,Weekday,12,1.0,303.75,0.21,20.91,18.06,4.05,3.45,5.45,0.25
2021-12-06,3,0,False,Weekday,12,1.0,310.42,0.44,24.68,12.87,4.41,4.16,6.09,0.25
2021-12-06,4,0,False,Weekday,12,1.0,323.77,2.1,29.82,5.36,4.83,5.33,7.11,0.25
2021-12-06,5,0,False,Weekday,12,1.0,347.14,8.94,32.9,0.41,6.08,7.08,8.7,0.31
2021-12-06,6,0,False,Weekday,12,1.0,387.19,23.25,33.24,0.0,9.54,9.88,11.48,0.51
2021-12-06,7,0,False,Weekday,12,2.0,480.65,59.9,35.99,0.0,18.84,16.9,18.79,1.17
2021-12-06,8,0,False,Weekday,12,4.0,594.14,105.5,40.78,0.0,23.37,25.05,27.12,1.35
2021-12-06,9,0,False,Weekday,12,4.0,620.84,119.81,43.87,0.01,23.37,27.62,29.79,1.11
2021-12-06,10,0,False,Weekday,12,2.0,453.95,52.3,43.18,0.12,21.22,16.11,18.6,0.53
2021-12-06,11,0,False,Weekday,12,2.0,377.18,23.02,38.04,0.54,18.12,10.73,12.7,0.43
2021-12-06,12,0,False,Weekday,12,1.0,333.79,12.96,37.7,2.03,16.93,7.19,8.25,0.42
2021-12-06,13,0,False,Weekday,12,1.0,287.06,1.45,28.79,24.32,10.85,2.66,3.01,0.24
2021-12-06,14,0,False,Weekday,12,1.0,267.03,0.28,22.62,50.78,9.3,1.76,2.01,0.21
2021-12-06,15,0,False,Weekday,12,1.0,263.69,0.13,20.73,56.51,8.58,1.67,1.91,0.21
2021-12-06,16,0,False,Weekday,12,1.0,260.35,0.02,18.68,54.36,6.38,1.44,1.67,0.29
2021-12-06,17,0,False,Weekday,12,1.0,267.03,0.01,18.68,48.64,5.48,1.48,1.79,0.36
2021-12-06,18,0,False,Weekday,12,1.0,263.69,0.01,16.45,49.35,4.71,1.49,1.92,0.41
2021-12-06,19,0,False,Weekday,12,1.0,263.69,0.01,14.91,51.5,4.59,1.5,2.01,0.44
2021-12-06,20,0,False,Weekday,12,1.0,260.35,0.01,14.05,53.64,4.71,1.41,1.94,0.46
2021-12-06,21,0,False,Weekday,12,1.0,260.35,0.01,12.68,57.22,4.47,1.26,1.78,0.44
2021-12-06,22,0,False,Weekday,12,1.0,260.35,0.0,12.34,60.08,4.47,1.2,1.74,0.44
2021-12-06,23,0,False,Weekday,12,1.0,257.02,0.0,11.48,62.23,4.11,1.1,1.66,0.41
2021-12-07,0,1,False,Weekday,12,1.0,253.68,0.0,8.74,65.8,3.31,0.91,1.49,0.35
2021-12-07,1,1,False,Weekday,12,1.0,253.68,0.0,8.48,65.09,3.37,0.96,1.61,0.31
2021-12-07,2,1,False,Weekday,12,1.0,260.35,0.0,10.54,60.08,4.05,1.2,1.96,0.27
2021-12-07,3,1,False,Weekday,12,1.0,267.03,0.0,13.19,55.07,4.95,1.52,2.41,0.25
2021-12-07,4,1,False,Weekday,12,1.0,280.38,0.01,16.79,49.35,5.84,1.94,2.99,0.23
2021-12-07,5,1,False,Weekday,12,1.0,287.06,0.02,20.73,42.92,6.56,2.37,3.56,0.22
2021-12-07,6,1,False,Weekday,12,1.0,297.07,0.07,27.08,34.69,7.87,2.95,4.25,0.27
2021-12-07,7,1,False,Weekday,12,2.0,333.79,1.66,48.67,14.13,12.64,5.19,6.68,0.53
2021-12-07,8,1,False,Weekday,12,2.0,387.19,13.63,65.8,0.91,18.84,8.66,10.38,0.78
2021-12-07,9,1,False,Weekday,12,2.0,387.19,15.42,67.86,1.01,21.22,9.23,11.14,0.75
2021-12-07,10,1,False,Weekday,12,2.0,310.42,1.17,45.24,24.68,16.21,4.43,6.06,0.54
2021-12-07,11,1,False,Weekday,12,1.0,280.38,0.43,27.76,47.21,12.99,2.52,3.73,0.47
2021-12-07,12,1,False,Weekday,12,1.0,267.03,0.34,19.02,53.64,10.73,2.15,3.81,0.44
2021-12-07,13,1,False,Weekday,12,1.0,257.02,0.12,11.31,59.37,6.74,1.7,2.82,0.24
2021-12-07,14,1,False,Weekday,12,1.0,253.68,0.05,9.85,57.94,5.3,1.34,1.72,0.17
2021-12-07,15,1,False,Weekday,12,1.0,253.68,0.02,9.6,52.21,4.65,1.5,1.73,0.14
2021-12-07,16,1,False,Weekday,12,1.0,257.02,0.01,11.31,47.92,5.13,1.82,2.08,0.15
2021-12-07,17,1,False,Weekday,12,1.0,267.03,0.02,15.77,45.78,6.68,1.99,2.26,0.2
2021-12-07,18,1,False,Weekday,12,1.0,270.37,0.02,19.54,45.06,7.39,2.12,2.37,0.26
2021-12-07,19,1,False,Weekday,12,1.0,270.37,0.01,20.56,54.36,8.11,2.51,3.18,0.34
2021-12-07,20,1,False,Weekday,12,1.0,260.35,0.0,17.65,59.37,7.51,2.04,3.15,0.4
2021-12-07,21,1,False,Weekday,12,1.0,257.02,0.0,13.71,59.37,6.32,1.47,2.62,0.38
2021-12-07,22,1,False,Weekday,12,1.0,253.68,0.0,11.48,61.51,5.6,1.21,2.15,0.34
2021-12-07,23,1,False,Weekday,12,1.0,250.34,0.0,9.6,65.09,4.95,1.02,1.82,0.31
2021-12-08,0,2,False,Weekday,12,1.0,247.0,0.0,6.77,67.23,3.81,0.74,1.38,0.25
2021-12-08,1,2,False,Weekday,12,1.0,243.66,0.0,5.27,68.66,3.37,0.6,1.11,0.23
2021-12-08,2,2,False,Weekday,12,1.0,243.66,0.0,4.76,70.1,3.37,0.59,1.09,0.24
2021-12-08,3,2,False,Weekday,12,1.0,243.66,0.0,4.76,69.38,3.52,0.67,1.23,0.28
2021-12-08,4,2,False,Weekday,12,1.0,243.66,0.0,4.8,68.66,3.67,0.73,1.32,0.36
2021-12-08,5,2,False,Weekday,12,1.0,247.0,0.0,4.88,69.38,3.78,0.73,1.32,0.43
2021-12-08,6,2,False,Weekday,12,1.0,250.34,0.0,5.74,69.38,4.17,0.76,1.33,0.51
2021-12-08,7,2,False,Weekday,12,1.0,253.68,0.0,9.77,65.8,5.36,1.0,1.58,0.65
2021-12-08,8,2,False,Weekday,12,1.0,257.02,0.0,13.71,62.23,5.96,1.15,1.74,0.77
2021-12-08,9,2,False,Weekday,12,1.0,257.02,0.07,14.39,61.51,5.9,1.12,1.74,0.79
2021-12-08,10,2,False,Weekday,12,1.0,257.02,0.64,12.17,63.66,5.66,1.01,1.67,0.76
2021-12-08,11,2,False,Weekday,12,1.0,253.68,1.03,9.77,65.09,5.36,0.87,1.53,0.71
2021-12-08,12,2,False,Weekday,12,1.0,250.34,1.08,8.14,67.23,4.89,0.7,1.24,0.65
2021-12-08,13,2,False,Weekday,12,1.0,250.34,0.99,7.63,69.38,4.47,0.57,0.94,0.57
2021-12-08,14,2,False,Weekday,12,1.0,250.34,0.79,9.25,68.66,4.89,0.58,0.9,0.58
2021-12-08,15,2,False,Weekday,12,1.0,253.68,0.33,11.14,66.52,5.3,0.65,1.02,0.6
2021-12-08,16,2,False,Weekday,12,1.0,253.68,0.02,12.68,65.09,5.48,0.77,1.31,0.66
2021-12-08,17,2,False,Weekday,12,1.0,257.02,0.0,15.25,61.51,5.78,0.97,1.85,0.78
2021-12-08,18,2,False,Weekday,12,1.0,260.35,0.01,17.65,57.94,6.2,1.18,2.4,0.88
2021-12-08,19,2,False,Weekday,12,1.0,267.03,0.01,18.16,57.22,6.62,1.35,2.72,0.93
2021-12-08,20,2,False,Weekday,12,1.0,267.03,0.0,15.59,59.37,6.14,1.31,2.56,0.87
2021-12-08,21,2,False,Weekday,12,1.0,263.69,0.0,12.0,64.37,5.07,1.14,2.08,0.74
2021-12-08,22,2,False,Weekday,12,1.0,257.02,0.0,9.6,70.1,4.17,1.01,1.6,0.58
2021-12-08,23,2,False,Weekday,12,1.0,257.02,0.0,8.74,72.24,3.81,0.93,1.31,0.48
2021-12-09,0,3,False,Weekday,12,1.0,253.68,0.0,7.03,74.39,3.1,0.82,1.11,0.37
2021-12-09,1,3,False,Weekday,12,1.0,253.68,0.0,5.91,77.25,2.83,0.79,1.04,0.32
2021-12-09,2,3,False,Weekday,12,1.0,253.68,0.0,5.1,78.68,2.65,0.84,1.17,0.33
2021-12-09,3,3,False,Weekday,12,2.0,253.68,0.0,4.54,80.11,2.59,0.92,1.53,0.4
2021-12-09,4,3,False,Weekday,12,1.0,253.68,0.0,4.67,76.53,2.8,1.01,2.22,0.52
2021-12-09,5,3,False,Weekday,12,1.0,257.02,0.0,5.57,69.38,3.34,1.16,3.12,0.66
2021-12-09,6,3,False,Weekday,12,1.0,260.35,0.0,7.2,63.66,3.99,1.32,3.73,0.71
2021-12-09,7,3,False,Weekday,12,1.0,270.37,0.01,13.88,55.07,5.9,1.81,4.38,0.8
2021-12-09,8,3,False,Weekday,12,1.0,280.38,0.04,23.99,44.7,7.87,2.42,5.08,0.89
2021-12-09,9,3,False,Weekday,12,1.0,290.39,0.22,31.19,37.91,9.18,2.86,5.54,0.89
2021-12-09,10,3,False,Weekday,12,1.0,297.07,1.51,33.59,36.48,10.73,3.15,5.75,0.88
2021-12-09,11,3,False,Weekday,12,1.0,300.41,3.49,31.87,38.62,11.92,3.16,5.61,0.85
2021-12-09,12,3,False,Weekday,12,1.0,297.07,4.47,29.82,40.41,12.64,3.03,5.33,0.8
2021-12-09,13,3,False,Weekday,12,1.0,290.39,3.91,27.08,43.27,11.68,2.68,4.76,0.73
2021-12-09,14,3,False,Weekday,12,1.0,287.06,3.16,29.13,39.34,12.16,2.68,4.51,0.69
2021-12-09,15,3,False,Weekday,12,1.0,287.06,1.68,32.56,31.47,12.64,2.75,4.37,0.65
2021-12-09,16,3,False,Weekday,12,1.0,290.39,0.42,38.73,22.17,13.59,3.18,4.7,0.61
2021-12-09,17,3,False,Weekday,12,2.0,300.41,1.05,47.98,13.77,15.14,3.92,5.44,0.64
2021-12-09,18,3,False,Weekday,12,2.0,310.42,2.18,54.15,8.49,15.97,4.49,6.04,0.72
2021-12-09,19,3,False,Weekday,12,2.0,320.43,2.49,56.89,7.42,17.17,4.85,6.24,0.73
2021-12-09,20,3,False,Weekday,12,2.0,317.1,0.75,51.41,17.17,16.45,4.55,5.54,0.55
2021-12-09,21,3,False,Weekday,12,1.0,293.73,0.07,35.99,35.05,13.11,3.7,4.31,0.39
2021-12-09,22,3,False,Weekday,12,1.0,273.7,0.02,21.42,45.42,8.82,2.55,2.86,0.27
2021-12-09,23,3,False,Weekday,12,1.0,273.7,0.03,21.93,40.05,8.46,2.36,2.62,0.26
2021-12-10,0,4,False,Weekday,12,1.0,267.03,0.02,19.88,37.19,7.45,2.1,2.34,0.18
2021-12-10,1,4,False,Weekday,12,1.0,263.69,0.02,18.85,35.05,6.68,2.02,2.29,0.15
2021-12-10,2,4,False,Weekday,12,1.0,250.34,0.01,11.31,41.13,4.05,1.18,1.38,0.15
2021-12-10,3,4,False,Weekday,12,1.0,243.66,0.0,6.94,49.35,2.92,0.9,1.04,0.13
2021-12-10,4,4,False,Weekday,12,1.0,247.0,0.0,4.2,58.65,2.21,0.65,0.76,0.13
2021-12-10,5,4,False,Weekday,12,1.0,247.0,0.0,3.73,63.66,2.29,0.5,0.62,0.17
2021-12-10,6,4,False,Weekday,12,1.0,247.0,0.0,3.98,63.66,2.41,0.5,0.65,0.21
2021-12-10,7,4,False,Weekday,12,1.0,250.34,0.0,6.08,60.08,2.92,0.5,0.76,0.31
2021-12-10,8,4,False,Weekday,12,1.0,253.68,0.01,8.65,55.79,3.31,0.66,1.07,0.38
2021-12-10,9,4,False,Weekday,12,1.0,257.02,0.02,9.77,54.36,3.58,0.74,1.2,0.4
2021-12-10,10,4,False,Weekday,12,1.0,257.02,0.17,10.28,55.07,3.87,0.79,1.25,0.42
2021-12-10,11,4,False,Weekday,12,1.0,253.68,0.49,9.6,55.79,3.78,0.76,1.19,0.44
2021-12-10,12,4,False,Weekday,12,1.0,253.68,0.77,8.31,55.79,3.55,0.71,1.11,0.45
2021-12-10,13,4,False,Weekday,12,1.0,250.34,0.99,7.28,55.79,3.28,0.66,1.05,0.46
2021-12-10,14,4,False,Weekday,12,1.0,250.34,0.85,8.05,54.36,3.46,0.67,1.06,0.48
2021-12-10,15,4,False,Weekday,12,1.0,250.34,0.45,9.51,53.64,3.78,0.71,1.12,0.51
2021-12-10,16,4,False,Weekday,12,1.0,253.68,0.06,11.14,52.21,3.93,0.79,1.23,0.55
2021-12-10,17,4,False,Weekday,12,1.0,253.68,0.01,13.19,50.78,4.11,0.92,1.41,0.58
2021-12-10,18,4,False,Weekday,12,1.0,257.02,0.01,15.25,49.35,4.35,1.1,1.67,0.59
2021-12-10,19,4,False,Weekday,12,1.0,260.35,0.02,16.62,47.92,4.89,1.32,2.0,0.6
2021-12-10,20,4,False,Weekday,12,1.0,263.69,0.02,17.48,46.49,5.25,1.53,2.32,0.59
2021-12-10,21,4,False,Weekday,12,1.0,267.03,0.02,16.96,45.78,5.07,1.62,2.5,0.54
2021-12-10,22,4,False,Weekday,12,1.0,270.37,0.02,17.31,44.7,5.13,1.76,2.75,0.51
2021-12-10,23,4,False,Weekday,12,1.0,273.7,0.02,16.62,45.06,4.83,1.8,2.89,0.48
2021-12-11,0,5,True,Weekend,12,1.0,270.37,0.01,13.19,48.64,3.87,1.58,2.7,0.4
2021-12-11,1,5,True,Weekend,12,1.0,267.03,0.0,10.54,51.5,3.07,1.43,2.52,0.34
2021-12-11,2,5,True,Weekend,12,1.0,267.03,0.0,9.94,50.78,2.89,1.44,2.48,0.3
2021-12-11,3,5,True,Weekend,12,1.0,267.03,0.01,10.28,49.35,3.04,1.5,2.51,0.29
2021-12-11,4,5,True,Weekend,12,1.0,267.03,0.01,10.45,47.92,3.22,1.53,2.53,0.28
2021-12-11,5,5,True,Weekend,12,1.0,270.37,0.01,10.8,46.49,3.43,1.56,2.55,0.27
2021-12-11,6,5,True,Weekend,12,1.0,273.7,0.02,12.68,43.27,3.93,1.71,2.74,0.29
2021-12-11,7,5,True,Weekend,12,1.0,290.39,0.17,23.31,31.11,6.02,2.57,3.75,0.42
2021-12-11,8,5,True,Weekend,12,2.0,317.1,1.84,40.78,12.16,8.46,4.1,5.51,0.56
2021-12-11,9,5,True,Weekend,12,2.0,343.8,8.27,49.35,2.15,10.25,5.55,7.2,0.64
2021-12-11,10,5,True,Weekend,12,2.0,367.16,16.76,51.41,2.17,12.28,6.82,8.67,0.7
2021-12-11,11,5,True,Weekend,12,2.0,380.52,21.23,53.47,4.43,14.19,7.66,9.66,0.69
2021-12-11,12,5,True,Weekend,12,2.0,380.52,21.01,54.15,6.97,15.97,7.72,9.83,0.66
2021-12-11,13,5,True,Weekend,12,2.0,357.15,12.07,53.47,5.68,15.26,6.5,8.51,0.55
2021-12-11,14,5,True,Weekend,12,2.0,327.11,5.42,47.3,7.24,13.23,4.96,6.54,0.42
2021-12-11,15,5,True,Weekend,12,1.0,300.41,1.41,39.41,13.05,12.52,4.32,5.42,0.33
2021-12-11,16,5,True,Weekend,12,1.0,283.72,0.16,36.33,26.82,11.09,4.02,4.69,0.25
2021-12-11,17,5,True,Weekend,12,1.0,270.37,0.05,32.22,35.76,9.42,3.11,3.55,0.23
2021-12-11,18,5,True,Weekend,12,1.0,267.03,0.02,27.08,41.13,8.58,2.57,2.99,0.21
2021-12-11,19,5,True,Weekend,12,1.0,263.69,0.01,24.68,45.06,8.46,3.04,3.71,0.18
2021-12-11,20,5,True,Weekend,12,1.0,260.35,0.01,22.96,47.21,8.11,3.61,4.6,0.18
2021-12-11,21,5,True,Weekend,12,1.0,257.02,0.01,19.02,47.92,6.85,3.65,4.61,0.19
2021-12-11,22,5,True,Weekend,12,1.0,250.34,0.01,15.42,46.49,5.42,3.53,4.51,0.26
2021-12-11,23,5,True,Weekend,12,1.0,243.66,0.01,12.85,44.7,4.71,3.7,5.07,0.31
2021-12-12,0,6,True,Weekend,12,1.0,233.65,0.0,9.85,45.78,3.78,3.84,5.64,0.28
2021-12-12,1,6,True,Weekend,12,1.0,226.97,0.0,7.54,48.64,3.28,3.6,5.06,0.22
2021-12-12,2,6,True,Weekend,12,1.0,226.97,0.0,6.17,52.21,2.98,2.86,3.63,0.16
2021-12-12,3,6,True,Weekend,12,1.0,226.97,0.0,5.48,55.07,2.95,2.13,2.62,0.13
2021-12-12,4,6,True,Weekend,12,1.0,226.97,0.0,5.31,57.22,3.13,1.75,2.25,0.13
2021-12-12,5,6,True,Weekend,12,1.0,223.64,0.0,5.44,57.94,3.46,2.07,2.91,0.16
2021-12-12,6,6,True,Weekend,12,1.0,226.97,0.0,6.25,55.07,3.78,2.64,3.7,0.19
2021-12-12,7,6,True,Weekend,12,1.0,233.65,0.0,9.85,50.07,4.83,3.36,4.6,0.27
2021-12-12,8,6,True,Weekend,12,1.0,240.33,0.01,14.05,47.21,5.54,3.81,5.0,0.3
2021-12-12,9,6,True,Weekend,12,1.0,240.33,0.02,15.42,47.92,5.78,4.0,5.29,0.3
2021-12-12,10,6,True,Weekend,12,1.0,243.66,0.08,15.42,51.5,6.08,4.07,5.53,0.28
2021-12-12,11,6,True,Weekend,12,1.0,247.0,0.17,15.59,51.5,6.62,4.27,5.87,0.25
2021-12-12,12,6,True,Weekend,12,1.0,247.0,0.24,15.94,48.64,7.03,4.74,6.19,0.23
2021-12-12,13,6,True,Weekend,12,1.0,247.0,0.45,15.42,46.49,6.74,4.98,6.15,0.21
2021-12-12,14,6,True,Weekend,12,1.0,247.0,0.53,14.91,46.49,6.32,4.82,5.85,0.21
2021-12-12,15,6,True,Weekend,12,1.0,243.66,0.31,14.39,49.35,5.9,4.3,5.36,0.22
2021-12-12,16,6,True,Weekend,12,1.0,243.66,0.04,14.22,52.93,5.66,3.69,4.88,0.22
2021-12-12,17,6,True,Weekend,12,1.0,247.0,0.0,15.94,52.93,5.9,3.57,4.86,0.22
2021-12-12,18,6,True,Weekend,12,1.0,253.68,0.01,19.02,47.92,6.5,4.0,5.33,0.23
2021-12-12,19,6,True,Weekend,12,1.0,257.02,0.01,21.08,45.06,7.33,4.09,5.6,0.24
2021-12-12,20,6,True,Weekend,12,1.0,257.02,0.01,19.88,47.21,7.33,3.74,5.89,0.25
2021-12-12,21,6,True,Weekend,12,1.0,253.68,0.01,17.31,47.92,6.91,3.64,6.23,0.24
2021-12-12,22,6,True,Weekend,12,1.0,250.34,0.01,16.79,46.49,6.91,3.59,6.08,0.24
2021-12-12,23,6,True,Weekend,12,1.0,243.66,0.0,15.25,48.64,6.38,3.1,5.22,0.23
2021-12-13,0,0,False,Weekday,12,1.0,240.33,0.0,11.14,54.36,5.07,2.63,4.66,0.17
2021-12-13,1,0,False,Weekday,12,1.0,240.33,0.0,8.91,60.8,4.77,2.43,4.58,0.14
2021-12-13,2,0,False,Weekday,12,1.0,236.99,0.0,8.23,62.94,4.95,2.44,4.64,0.13
2021-12-13,3,0,False,Weekday,12,1.0,236.99,0.0,8.65,61.51,5.36,2.71,4.82,0.12
2021-12-13,4,0,False,Weekday,12,1.0,233.65,0.0,9.6,58.65,5.9,3.16,5.46,0.12
2021-12-13,5,0,False,Weekday,12,1.0,230.31,0.0,10.8,57.22,6.56,3.48,6.27,0.13
2021-12-13,6,0,False,Weekday,12,1.0,230.31,0.0,13.02,55.07,7.45,3.57,6.97,0.16
2021-12-13,7,0,False,Weekday,12,1.0,240.33,0.01,20.05,46.49,9.66,3.99,7.87,0.27
2021-12-13,8,0,False,Weekday,12,1.0,250.34,0.05,27.76,35.41,11.21,4.78,9.11,0.36
2021-12-13,9,0,False,Weekday,12,1.0,257.02,0.14,30.5,29.68,11.68,5.38,9.95,0.39
2021-12-13,10,0,False,Weekday,12,1.0,257.02,0.36,29.13,31.11,11.68,5.22,9.2,0.4
2021-12-13,11,0,False,Weekday,12,1.0,253.68,0.55,26.05,34.69,11.32,4.64,7.63,0.38
2021-12-13,12,0,False,Weekday,12,1.0,253.68,0.64,23.99,37.55,10.97,4.31,6.62,0.36
